time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-04T04:26:30.870Z,35.8935,-117.6966667,2.08,0.75,ml,14,71,0.06602,0.14,ci,ci39023031,2020-01-04T04:30:06.097Z,"20km ESE of Little Lake, CA",earthquake,0.26,0.49,0.125,9,automatic,ci,ci
2020-01-04T04:15:33.410Z,19.2141666,-155.4536591,33.02,2.34,md,50,140,0.0547,0.17,hv,hv71317312,2020-01-04T04:18:50.130Z,"2km ENE of Pahala, Hawaii",earthquake,0.61,0.8,0.25,20,automatic,hv,hv
2020-01-04T04:14:03.223Z,60.9082,-150.96,32.6,2,ml,,,,0.56,ak,ak0206om4nu,2020-01-04T04:18:21.619Z,"30km NE of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-04T04:12:25.090Z,19.2250004,-155.4573364,32.98,2.38,md,50,135,0.04571,0.13,hv,hv71317307,2020-01-04T04:15:42.090Z,"3km NE of Pahala, Hawaii",earthquake,0.47,0.7,0.11,27,automatic,hv,hv
2020-01-04T04:10:05.700Z,19.1886673,-155.454834,33.06,2.06,md,24,206,0.07277,0.13,hv,hv71317302,2020-01-04T04:13:08.040Z,"3km SE of Pahala, Hawaii",earthquake,0.9,1.11,0.05,4,automatic,hv,hv
2020-01-04T04:07:41.390Z,35.8953333,-117.6881667,1.58,0.4,ml,10,82,0.06076,0.14,ci,ci39023023,2020-01-04T04:11:13.970Z,"20km ESE of Little Lake, CA",earthquake,0.29,0.91,0.054,5,automatic,ci,ci
2020-01-04T04:03:35.010Z,34.4661667,-116.4953333,1.41,1.2,ml,21,82,0.1391,0.2,ci,ci39023015,2020-01-06T15:57:38.036Z,"39km NE of Big Bear City, CA",earthquake,0.39,0.78,0.157,20,reviewed,ci,ci
2020-01-04T04:01:08.172Z,38.658,-118.7785,11.7,1.1,ml,6,245.81,0.203,0.1148,nn,nn00714648,2020-01-05T02:40:40.262Z,"19km NW of Hawthorne, Nevada",earthquake,,4.6,0.3,5,reviewed,nn,nn
2020-01-04T03:49:54.760Z,33.2215,-116.7428333,11.21,0.5,ml,25,47,0.01967,0.22,ci,ci39023007,2020-01-04T03:53:36.872Z,"3km SE of Lake Henshaw, CA",earthquake,0.39,0.72,0.179,9,automatic,ci,ci
2020-01-04T03:36:49.730Z,35.9455,-117.3858333,1.25,1.19,ml,20,69,0.09944,0.18,ci,ci39022999,2020-01-04T03:40:28.027Z,"20km N of Searles Valley, CA",earthquake,0.39,0.55,0.107,13,automatic,ci,ci
2020-01-04T03:35:09.920Z,35.942,-117.4023333,11.47,0.62,ml,12,111,0.1092,0.26,ci,ci39022991,2020-01-04T03:38:41.784Z,"19km N of Searles Valley, CA",earthquake,0.8,1.77,0.052,7,automatic,ci,ci
2020-01-04T03:34:43.509Z,36.8598,-116.2084,4.3,-0.1,ml,6,138.12,0.055,0.1093,nn,nn00714597,2020-01-06T21:07:22.808Z,"49km E of Beatty, Nevada",earthquake,,6.1,0.49,4,reviewed,nn,nn
2020-01-04T03:34:34.800Z,35.9408333,-117.4158333,12.56,0.68,ml,11,137,0.1185,0.2,ci,ci39022983,2020-01-04T03:38:16.781Z,"19km N of Searles Valley, CA",earthquake,0.83,1.66,0.102,7,automatic,ci,ci
2020-01-04T03:31:52.170Z,52.1118333,-173.9421667,13.61,1.58,ml,5,315,0.1812,0.12,av,av70862939,2020-01-06T18:37:48.080Z,"20km ESE of Atka, Alaska",earthquake,1.54,2.68,0.171,3,reviewed,av,av
2020-01-04T03:29:55.400Z,33.4905,-116.7966667,10.67,0.65,ml,29,47,0.08966,0.22,ci,ci39022975,2020-01-06T15:59:25.630Z,"8km NE of Aguanga, CA",earthquake,0.37,0.96,0.172,20,reviewed,ci,ci
2020-01-04T03:23:36.903Z,62.1407,-154.8398,14.3,2,ml,,,,0.82,ak,ak0206o2q5j,2020-01-04T20:03:10.294Z,"98km SSE of McGrath, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-04T03:23:13.396Z,63.2163,-150.4171,101.1,1.8,ml,,,,0.64,ak,ak0206o2n9x,2020-01-04T03:32:21.735Z,"76km WSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-01-04T03:14:18.390Z,33.2613333,-116.7336667,5.74,0.86,ml,34,42,0.03289,0.17,ci,ci39022967,2020-01-06T15:59:21.170Z,"4km NE of Lake Henshaw, CA",earthquake,0.25,0.48,0.134,26,reviewed,ci,ci
2020-01-04T03:13:55.553Z,61.3729,-146.8631,16.7,1.4,ml,,,,0.59,ak,ak0206o0jxb,2020-01-04T03:22:05.519Z,"38km NW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-04T03:08:57.720Z,35.9158333,-117.7335,6.76,0.56,ml,12,53,0.07466,0.13,ci,ci39022959,2020-01-06T15:58:46.784Z,"16km E of Little Lake, CA",earthquake,0.29,0.71,0.245,6,reviewed,ci,ci
2020-01-04T03:08:17.359Z,34.94766667,-97.69716667,11.79,1.6,ml,30,52,0.08728287212,0.25,ok,ok2020afss,2020-01-06T14:47:47.773Z,"15km NW of Lindsay, Oklahoma",earthquake,,1,0.23,7,reviewed,ok,ok
2020-01-04T02:59:41.370Z,38.7919998,-122.74617,0.7,0.53,md,8,114,0.01145,0.03,nc,nc73323516,2020-01-04T04:56:03.424Z,"2km NNE of The Geysers, CA",earthquake,0.26,0.74,0.03,2,automatic,nc,nc
2020-01-04T02:59:40.580Z,38.4238319,-122.4781647,4.09,1.58,md,10,97,0.0533,0.1,nc,nc73323521,2020-01-04T05:23:02.635Z,"6km E of Kenwood, CA",earthquake,0.93,1.66,0.17,11,automatic,nc,nc
2020-01-04T02:58:45.945Z,37.1515,-115.289,9.6,0.9,ml,9,189.91,0.318,0.1513,nn,nn00714596,2020-01-06T20:39:44.492Z,"26km SSW of Alamo, Nevada",earthquake,,4.9,0.58,4,reviewed,nn,nn
2020-01-04T02:52:53.120Z,43.6693333,-74.0916667,5,1.36,ml,13,92,0.3185,0.34,ld,ld60068503,2020-01-06T14:41:10.640Z,"31km NE of Lake Pleasant, New York",earthquake,0.63,31.61,0.171,10,reviewed,ld,ld
2020-01-04T02:45:08.050Z,38.7970009,-122.7393341,1.61,0.29,md,8,72,0.01389,0.02,nc,nc73323511,2020-01-04T04:29:02.198Z,"3km NE of The Geysers, CA",earthquake,0.32,0.9,0.21,2,automatic,nc,nc
2020-01-04T02:41:10.410Z,35.7571667,-117.5851667,2.86,0.81,ml,11,71,0.0593,0.17,ci,ci39022951,2020-01-06T15:58:47.313Z,"16km W of Searles Valley, CA",earthquake,0.38,0.63,0.182,10,reviewed,ci,ci
2020-01-04T02:40:09.040Z,35.6728333,-117.5158333,5.46,1,ml,15,127,0.06672,0.14,ci,ci39022943,2020-01-06T15:59:32.060Z,"15km SW of Searles Valley, CA",earthquake,0.34,1.05,0.118,11,reviewed,ci,ci
2020-01-04T02:17:08.640Z,35.9111667,-117.736,4.11,0.47,ml,11,107,0.07857,0.2,ci,ci39022911,2020-01-04T02:20:57.429Z,"16km E of Little Lake, CA",earthquake,0.46,1.49,0.148,6,automatic,ci,ci
2020-01-04T02:16:15.390Z,58.1926667,-155.2578333,2.99,-0.32,ml,5,134,0.04107,0.11,av,av70862934,2020-01-06T18:31:44.670Z,"98km ESE of King Salmon, Alaska",earthquake,0.37,1.02,0.312,5,reviewed,av,av
2020-01-04T01:55:50.990Z,35.8011667,-117.5998333,10.12,1.72,ml,32,55,0.01466,0.21,ci,ci39022895,2020-01-06T15:59:26.813Z,"18km WNW of Searles Valley, CA",earthquake,0.31,0.6,0.11,26,reviewed,ci,ci
2020-01-04T01:52:58.010Z,32.6231667,-115.818,9.78,1.42,ml,14,178,0.08159,0.18,ci,ci39022887,2020-01-06T15:59:41.814Z,"21km SE of Ocotillo, CA",earthquake,0.54,0.66,0.394,15,reviewed,ci,ci
2020-01-04T01:42:10.150Z,35.8591667,-117.6831667,7.79,2.2,ml,45,40,0.08199,0.12,ci,ci39022863,2020-01-06T21:00:20.000Z,"22km ESE of Little Lake, CA",earthquake,0.11,0.34,0.184,24,reviewed,ci,ci
2020-01-04T01:24:01.070Z,58.1806667,-155.278,-2.03,0.51,ml,5,129,0.03962,0.12,av,av70862929,2020-01-06T18:29:12.750Z,"98km SE of King Salmon, Alaska",earthquake,0.38,2.4,0.399,5,reviewed,av,av
2020-01-04T01:23:56.512Z,61.6432,-149.7531,47.8,1.6,ml,,,,0.46,ak,ak0206mvver,2020-01-04T01:30:37.920Z,"3km ENE of Houston, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-04T01:16:07.310Z,35.8248333,-117.6618333,5.17,0.42,ml,8,76,0.05306,0.08,ci,ci39022855,2020-01-06T15:59:56.816Z,"23km N of Ridgecrest, CA",earthquake,0.29,0.49,0.114,5,reviewed,ci,ci
2020-01-04T01:14:39.950Z,58.3648333,-154.8711667,3.61,0.56,ml,9,151,0.04108,0.19,av,av70862924,2020-01-06T18:25:40.390Z,"105km NNW of Larsen Bay, Alaska",earthquake,1.52,0.66,0.291,9,reviewed,av,av
2020-01-04T01:14:08.850Z,58.1788333,-155.2905,0.86,-0.35,ml,4,158,0.03706,0.04,av,av70862919,2020-01-06T18:20:07.060Z,"98km SE of King Salmon, Alaska",earthquake,0.39,1.27,0.138,4,reviewed,av,av
2020-01-04T01:12:46.150Z,58.2002,-155.2776,3,1.6,ml,,,,0.45,ak,ak0206mthwq,2020-01-06T18:17:04.900Z,"98km SE of King Salmon, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-04T01:07:55.720Z,17.8995,-66.8915,7,2.4,ml,14,223,0.0766,0.06,pr,pr2020004001,2020-01-04T02:34:40.040Z,"6km SSE of Guanica, Puerto Rico",earthquake,0.68,0.32,0,0,reviewed,pr,pr
2020-01-04T01:07:41.430Z,35.9841667,-117.495,4.12,1.31,ml,25,61,0.09916,0.21,ci,ci39022847,2020-01-06T16:00:11.818Z,"26km NNW of Searles Valley, CA",earthquake,0.3,0.84,0.142,17,reviewed,ci,ci
2020-01-04T01:03:47.610Z,19.2071667,-155.454834,36.29,2,md,44,113,0.05194,0.13,hv,hv71317122,2020-01-04T01:07:00.170Z,"2km E of Pahala, Hawaii",earthquake,0.57,0.87,0.21,16,automatic,hv,hv
2020-01-04T01:01:36.813Z,38.4796,-118.2562,0,0.2,ml,5,175.06,0.077,0.1225,nn,nn00714795,2020-01-06T21:44:22.495Z,"32km E of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2020-01-04T00:57:51.350Z,37.3085,-119.6766667,26.8,1.49,md,8,99,0.1231,0.03,nc,nc73323481,2020-01-08T00:48:02.242Z,"3km SW of Oakhurst, CA",earthquake,0.72,0.51,0.211,7,reviewed,nc,nc
2020-01-04T00:53:53.480Z,35.883,-117.6886667,8.85,0.48,ml,9,90,0.07183,0.08,ci,ci39022831,2020-01-06T16:00:26.820Z,"20km ESE of Little Lake, CA",earthquake,0.29,0.67,0.118,5,reviewed,ci,ci
2020-01-04T00:48:47.710Z,35.6825,-117.5326667,8.07,1.38,ml,25,56,0.06723,0.16,ci,ci39022823,2020-01-06T16:01:40.520Z,"15km ENE of Ridgecrest, CA",earthquake,0.27,0.76,0.138,21,reviewed,ci,ci
2020-01-04T00:48:07.290Z,35.9018333,-117.755,5.51,1.21,ml,16,65,0.06958,0.14,ci,ci39022815,2020-01-04T00:51:53.052Z,"14km ESE of Little Lake, CA",earthquake,0.23,0.85,0.303,18,automatic,ci,ci
2020-01-04T00:39:52.370Z,35.6921667,-117.5025,4.94,0.85,ml,15,138,0.08854,0.15,ci,ci39022807,2020-01-04T00:43:36.816Z,"12km SW of Searles Valley, CA",earthquake,0.38,0.79,0.079,8,automatic,ci,ci
2020-01-04T00:23:51.180Z,35.8991667,-117.6815,2.96,0.78,ml,13,80,0.0548,0.07,ci,ci39022783,2020-01-04T00:27:28.152Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.38,0.156,9,automatic,ci,ci
2020-01-04T00:22:48.630Z,58.3003333,-154.9888333,2.91,-0.4,ml,4,211,0.03948,0.05,av,av70862909,2020-01-06T18:11:31.980Z,"103km NW of Larsen Bay, Alaska",earthquake,1.44,0.77,0.194,4,reviewed,av,av
2020-01-04T00:21:02.850Z,17.9305,-66.8841,6,2.58,md,13,210,0.0449,0.22,pr,pr2020004000,2020-01-04T03:12:43.748Z,"2km ESE of Maria Antonia, Puerto Rico",earthquake,0.79,0.4,0.43,10,reviewed,pr,pr
2020-01-04T00:20:09.060Z,19.1603336,-155.446167,35.79,1.83,md,38,170,0.08949,0.13,hv,hv71317062,2020-01-04T02:04:37.750Z,"6km SE of Pahala, Hawaii",earthquake,0.8,1.06,0.07,4,automatic,hv,hv
2020-01-04T00:09:05.050Z,33.6824989,-116.9123306,4.25,0.51,ml,13,92,0.01061,0.2,ci,ci39022767,2020-01-04T00:12:50.630Z,"8km SSW of Valle Vista, CA",earthquake,0.73,0.79,0.281,6,automatic,ci,ci
2020-01-03T23:59:38.280Z,35.8790016,-117.6833344,9.43,0.6,ml,14,83,0.07377,0.08,ci,ci39022751,2020-01-04T00:03:11.560Z,"21km ESE of Little Lake, CA",earthquake,0.39,1.56,0.087,4,automatic,ci,ci
2020-01-03T23:53:57.600Z,37.4179993,-118.6003342,7.76,1.51,md,7,159,0.07114,0.02,nc,nc73323466,2020-01-04T02:10:03.108Z,"0km NNW of Round Valley, CA",earthquake,1.55,4.4,0.21,6,automatic,nc,nc
2020-01-03T23:44:05.700Z,63.448,-149.218,98.8,1.1,ml,,,,0.31,ak,ak0205ckghj,2020-01-08T23:48:03.532Z,"14km WNW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-01-03T23:37:55.790Z,36.1335,-117.8628333,2.43,1.4,ml,21,55,0.01715,0.18,ci,ci39022727,2020-01-03T23:41:25.263Z,"12km NE of Coso Junction, CA",earthquake,0.32,0.29,0.219,21,automatic,ci,ci
2020-01-03T23:36:10.314Z,4.601,125.9609,104.05,4.5,mb,,105,2.481,0.8,us,us70006uhx,2020-01-03T23:57:33.040Z,"104km SSE of Sarangani, Philippines",earthquake,5.8,7.1,0.082,44,reviewed,us,us
2020-01-03T23:34:52.880Z,35.879,-117.6883333,8.65,2.03,ml,46,24,0.07534,0.13,ci,ci39022711,2020-01-06T19:47:49.540Z,"21km ESE of Little Lake, CA",earthquake,0.12,0.33,0.187,24,reviewed,ci,ci
2020-01-03T23:31:01.933Z,50.0165,-178.2894,41.5,2.4,ml,,,,0.29,ak,ak0205chnqp,2020-01-08T23:48:36.539Z,"150km SSE of Amatignak Island, Alaska",earthquake,,23.5,,,reviewed,ak,ak
2020-01-03T23:29:48.607Z,56.7171,-155.1946,41.3,2,ml,,,,0.58,ak,ak0205chbws,2020-01-08T23:48:35.599Z,"102km NNE of Chirikof Island, Alaska",earthquake,,1,,,reviewed,ak,ak
2020-01-03T23:28:32.300Z,37.6338333,-118.8715,3.56,-0.25,md,7,97,0.0163,0.01,nc,nc73323451,2020-01-06T19:05:17.479Z,"10km E of Mammoth Lakes, CA",earthquake,0.67,1.3,0.222,7,reviewed,nc,nc
2020-01-03T23:16:56.420Z,19.328,-155.8103333,9.59,1.87,md,39,107,0.08499,0.12,hv,hv71317017,2020-01-07T00:04:34.760Z,"16km SE of Honaunau-Napoopoo, Hawaii",earthquake,0.24,0.34,0.15,17,reviewed,hv,hv
2020-01-03T23:15:06.260Z,19.1936665,-155.4211731,32.91,2.02,md,40,162,0.04901,0.12,hv,hv71317012,2020-01-03T23:18:11.550Z,"6km ESE of Pahala, Hawaii",earthquake,0.68,0.85,0.15,12,automatic,hv,hv
2020-01-03T23:07:54.120Z,33.489,-116.4928333,8.39,0.33,ml,23,135,0.06575,0.15,ci,ci39022703,2020-01-06T17:46:17.874Z,"18km ESE of Anza, CA",earthquake,0.28,0.55,0.092,4,reviewed,ci,ci
2020-01-03T22:54:21.237Z,61.6715,-148.2023,17.5,1.2,ml,,,,0.36,ak,ak0205c171c,2020-01-08T23:48:02.513Z,"36km ESE of Sutton-Alpine, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T22:38:48.760Z,37.206,-113.1818333,21.97,2.02,ml,14,70,0.1564,0.16,uu,uu60356122,2020-01-03T23:55:58.260Z,"7km E of LaVerkin, Utah",earthquake,0.5,0.85,0.09,4,reviewed,uu,uu
2020-01-03T22:35:08.772Z,59.9624,-152.0268,76.3,1.7,ml,,,,0.31,ak,ak0205bx35z,2020-01-08T23:48:01.456Z,"23km NNW of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-03T22:29:39.900Z,38.7926674,-122.7628326,2.68,0.73,md,15,78,0.01961,0.02,nc,nc73323426,2020-01-03T22:46:03.091Z,"2km NNW of The Geysers, CA",earthquake,0.25,0.66,0.15,4,automatic,nc,nc
2020-01-03T22:21:46.950Z,37.4378319,-118.8761673,5.22,1.52,md,15,184,0.1565,0.01,nc,nc73323421,2020-01-04T00:36:03.522Z,"22km SW of Toms Place, CA",earthquake,0.5,3.05,0.17,14,automatic,nc,nc
2020-01-03T22:19:21.706Z,62.3916,-148.5678,46.1,1.3,ml,,,,0.55,ak,ak0205btp2a,2020-01-08T23:48:00.376Z,"67km NNE of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-03T22:16:27.120Z,39.3535,-119.9824,6.4,0.2,ml,5,162.52,0.074,0.1141,nn,nn00714587,2020-01-04T02:10:04.399Z,"11km N of Incline Village, Nevada",earthquake,,3.4,0.7,4,reviewed,nn,nn
2020-01-03T22:14:19.351Z,38.533,-117.8905,6.3,1.4,ml,12,94.93,0.231,0.1476,nn,nn00714568,2020-01-04T02:10:01.703Z,"37km S of Gabbs, Nevada",earthquake,,4,0.34,4,reviewed,nn,nn
2020-01-03T22:03:35.630Z,33.8626667,-117.499,-0.48,0.94,ml,29,51,0.05326,0.21,ci,ci39022639,2020-01-06T17:34:36.815Z,"3km SE of Home Gardens, CA",quarry blast,0.39,31.61,0.105,13,reviewed,ci,ci
2020-01-03T22:01:58.700Z,37.9876671,-122.0456696,15.83,2.45,md,55,55,0.04566,0.13,nc,nc73323416,2020-01-09T15:26:33.344Z,"3km E of Pacheco, CA",earthquake,0.25,0.36,0.14,53,automatic,nc,nc
2020-01-03T22:01:39.120Z,17.9106,-66.903,6,2.58,md,14,220,0.0688,0.2,pr,pr2020003022,2020-01-03T22:16:04.483Z,"6km S of Guanica, Puerto Rico",earthquake,0.71,0.36,0.33,13,reviewed,pr,pr
2020-01-03T22:01:10.590Z,38.0876667,-118.8476667,4.49,2.15,md,25,91,0.3157,0.08,nc,nc73323411,2020-01-09T06:48:02.357Z,"20km SE of Bodie, CA",earthquake,0.42,7.34,0.316,24,reviewed,nc,nc
2020-01-03T22:01:01.152Z,51.4233,-178.4509,25.2,1.6,ml,,,,0.18,ak,ak0205bpslf,2020-01-08T23:48:34.671Z,"49km ENE of Amatignak Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-03T21:50:21.950Z,36.5066681,-121.0846634,0.5,2.05,md,15,86,0.05561,0.31,nc,nc73323406,2020-01-03T23:54:03.291Z,"6km ESE of Pinnacles, CA",earthquake,0.74,3.11,0.09,13,automatic,nc,nc
2020-01-03T21:43:50.170Z,34.0068333,-117.1991667,16.5,0.92,ml,26,52,0.1188,0.21,ci,ci39022623,2020-01-03T21:47:35.688Z,"6km SSW of Redlands, CA",earthquake,0.35,0.85,0.175,23,automatic,ci,ci
2020-01-03T21:38:45.440Z,38.8009987,-122.8466644,3.06,0.57,md,8,112,0.006595,0.01,nc,nc73323396,2020-01-03T21:55:04.007Z,"8km WNW of The Geysers, CA",earthquake,0.39,0.83,,2,automatic,nc,nc
2020-01-03T21:35:31.440Z,35.8081667,-117.6366667,7.52,0.54,ml,12,78,0.03271,0.11,ci,ci39022615,2020-01-06T16:02:40.270Z,"21km N of Ridgecrest, CA",earthquake,0.35,0.81,0.085,9,reviewed,ci,ci
2020-01-03T21:35:31.048Z,36.5683,-116.336,4.9,0.1,ml,7,199.02,0.077,0.0911,nn,nn00714564,2020-01-04T02:09:58.290Z,"50km NW of Pahrump, Nevada",earthquake,,5,0.52,3,reviewed,nn,nn
2020-01-03T21:33:23.679Z,36.42783333,-96.94216667,7.54,1.01,ml,26,79,0.02519505587,0.12,ok,ok2020afhq,2020-01-03T22:18:23.594Z,"15km NW of Pawnee, Oklahoma",earthquake,,0.3,0.21,6,reviewed,ok,ok
2020-01-03T21:32:35.724Z,38.5254,-117.8734,7.4,1.2,ml,5,319.57,0.24,0.0459,nn,nn00714562,2020-01-04T02:09:56.722Z,"38km S of Gabbs, Nevada",earthquake,,6.7,0.01,2,reviewed,nn,nn
2020-01-03T21:30:03.160Z,36.42683333,-96.939,6.52,1.19,ml,36,54,0.02609487929,0.15,ok,ok2020afhl,2020-01-03T22:05:33.968Z,"15km NW of Pawnee, Oklahoma",earthquake,,0.3,0.17,5,reviewed,ok,ok
2020-01-03T21:26:11.110Z,17.8953,-66.8336,6,2.55,md,14,220,0.0919,0.24,pr,pr2020003021,2020-01-03T21:43:06.374Z,"10km SSE of Maria Antonia, Puerto Rico",earthquake,0.85,0.5,0.33,12,reviewed,pr,pr
2020-01-03T21:21:13.833Z,58.2104,-155.4817,4,0.6,ml,,,,0.4,ak,ak0205b8nt2,2020-01-08T23:47:59.451Z,"87km SE of King Salmon, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-01-03T21:17:27.130Z,47.7446667,-113.8606667,5.69,0.39,md,5,233,0.156,0.15,mb,mb80377129,2020-01-04T15:32:53.210Z,"23km ENE of Polson, Montana",earthquake,1.57,9.64,,1,reviewed,mb,mb
2020-01-03T21:16:28.830Z,36.0641667,-117.8881667,5.73,0.96,ml,11,146,0.05634,0.22,ci,ci39022599,2020-01-06T16:03:02.156Z,"6km ENE of Coso Junction, CA",earthquake,0.62,1.28,0.227,9,reviewed,ci,ci
2020-01-03T21:10:57.900Z,38.7833328,-122.7981644,15.13,0.49,md,11,207,0.00629,0.08,nc,nc73323366,2020-01-03T21:25:03.813Z,"4km W of The Geysers, CA",earthquake,2.65,7.93,0.15,2,automatic,nc,nc
2020-01-03T21:08:15.600Z,19.2073326,-155.4226685,32.45,1.84,md,33,142,0.03829,0.11,hv,hv71316852,2020-01-03T21:50:36.053Z,"6km E of Pahala, Hawaii",earthquake,0.87,1.41,0.14,4,automatic,hv,hv
2020-01-03T21:06:45.940Z,35.6648333,-117.4446667,2.22,0.75,ml,21,90,0.07592,0.12,ci,ci39022591,2020-01-03T21:49:21.926Z,"12km SSW of Searles Valley, CA",earthquake,0.19,0.34,0.156,8,reviewed,ci,ci
2020-01-03T21:03:58.760Z,33.8615,-116.8148333,14.03,1.11,ml,58,26,0.0314,0.13,ci,ci39022583,2020-01-08T18:45:46.912Z,"7km SSW of Cabazon, CA",earthquake,0.12,0.26,0.149,25,reviewed,ci,ci
2020-01-03T20:58:07.760Z,51.5635,-179.5509,71.2,2,ml,,,,0.2,ak,ak0205av5pk,2020-01-08T23:48:33.747Z,"45km NW of Amatignak Island, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-03T20:45:08.086Z,69.0228,-146.2895,4.6,1.4,ml,,,,0.47,ak,ak0205asdfc,2020-01-08T23:48:32.834Z,"104km NNW of Arctic Village, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-03T20:42:48.110Z,35.7155,-117.5421667,6.94,2.29,ml,44,53,0.0958,0.14,ci,ci39022567,2020-01-06T19:35:39.920Z,"14km WSW of Searles Valley, CA",earthquake,0.12,0.36,0.157,25,reviewed,ci,ci
2020-01-03T20:41:25.780Z,35.6886667,-117.5008333,1.86,1.46,ml,19,78,0.08667,0.14,ci,ci39022559,2020-01-06T16:03:46.730Z,"12km SW of Searles Valley, CA",earthquake,0.23,0.37,0.186,21,reviewed,ci,ci
2020-01-03T20:40:35.250Z,19.2186667,-155.4255,33.34,2.6,ml,60,133,0.03242,0.12,hv,hv71316827,2020-01-06T23:38:23.267Z,"4km ENE of Pahala, Hawaii",earthquake,0.51,0.6,0.127,30,reviewed,hv,hv
2020-01-03T20:20:41.890Z,36.0229988,-120.5878296,-0.72,1.21,md,17,115,0.04368,0.12,nc,nc73323351,2020-01-03T23:24:03.811Z,"20km NW of Parkfield, CA",earthquake,0.32,1.62,0.27,7,automatic,nc,nc
2020-01-03T20:17:52.430Z,17.9166,-66.8321,7,2.65,md,13,212,0.0751,0.21,pr,pr2020003020,2020-01-03T21:51:18.040Z,"11km S of Indios, Puerto Rico",earthquake,0.73,0.45,0.37,8,reviewed,pr,pr
2020-01-03T20:14:18.262Z,59.6572,-152.8701,99.6,1.7,ml,,,,0.14,ak,ak0205alrbo,2020-01-08T23:47:58.475Z,"59km WSW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T20:07:32.960Z,36.0704994,-120.6523361,-0.66,0.94,md,12,148,0.04552,0.08,nc,nc73323346,2020-01-03T20:22:03.378Z,"23km ENE of San Ardo, CA",earthquake,0.6,4.03,0.07,7,automatic,nc,nc
2020-01-03T20:06:02.510Z,34.6986667,-118.9793333,11.72,1.16,ml,16,68,0.07677,0.13,ci,ci39022527,2020-01-07T17:20:39.792Z,"14km SSW of Frazier Park, CA",earthquake,0.29,0.56,0.141,9,reviewed,ci,ci
2020-01-03T19:59:56.730Z,46.0116667,-112.4688333,-2,1.76,ml,7,113,0.061,0.35,mb,mb80377094,2020-01-03T23:06:13.460Z,"5km E of Butte, Montana",quarry blast,1.87,31.61,0.092,7,reviewed,mb,mb
2020-01-03T19:56:41.612Z,66.3267,-157.2314,8.1,1.4,ml,,,,0.52,ak,ak0205a9da9,2020-01-08T23:48:31.870Z,"66km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-03T19:56:01.500Z,35.612,-117.4891667,6.13,2.22,ml,46,43,0.01268,0.12,ci,ci39022503,2020-01-06T19:23:33.110Z,"17km E of Ridgecrest, CA",earthquake,0.11,0.24,0.183,24,reviewed,ci,ci
2020-01-03T19:51:41.510Z,47.7323333,-113.7813333,5.53,1.49,md,6,236,0.203,0.05,mb,mb80377089,2020-01-03T22:59:55.370Z,"28km E of Polson, Montana",earthquake,0.8,5.59,0.162,4,reviewed,mb,mb
2020-01-03T19:49:06.710Z,35.9058333,-117.7216667,7.33,0.74,ml,11,67,0.07148,0.15,ci,ci39022495,2020-01-03T19:52:35.989Z,"17km ESE of Little Lake, CA",earthquake,0.35,1.17,0.118,11,automatic,ci,ci
2020-01-03T19:43:59.100Z,47.7441667,-113.7526667,12.27,1.88,md,9,182,0.211,0.12,mb,mb80377084,2020-01-03T22:56:15.380Z,"31km E of Polson, Montana",earthquake,0.52,1.23,0.033,7,reviewed,mb,mb
2020-01-03T19:41:52.240Z,36.1051667,-117.8546667,4.53,0.85,ml,16,122,0.01239,0.13,ci,ci39022487,2020-01-06T16:04:03.162Z,"11km NE of Coso Junction, CA",earthquake,0.25,0.28,0.338,9,reviewed,ci,ci
2020-01-03T19:39:32.017Z,59.5878,-153.04,91,1.7,ml,,,,0.24,ak,ak0205a5pdd,2020-01-08T23:48:30.871Z,"71km WSW of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-03T19:36:23.725Z,66.2151,-157.0887,7.9,1,ml,,,,0.51,ak,ak0205a51l0,2020-01-08T23:48:29.886Z,"77km S of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
